שנה/ חודש,סוג אסדרה,תחרות באספקה/ אסדרה קיימת,ביתי/ לא ביתי,סיבות לססטוס  ,פירוט סיבת סטטוס ,סטטוס,מספר בקשות
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,5
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,מספר זיהוי הלקוח אינו משויך אל חשבון החוזה,נדחה,102
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,נדחה בשל אי מענה ממשקים,נדחה,16
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,נויד למספק ברירת מחדל,נדחה,1
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,7
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,"נסגר ידנית ע""י נגה",נדחה,7
2024/10,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,פרטי הזדהות איש קשר לא תקינים,נדחה,16
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,14221
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אושר לניוד,תהליך ניוד הושלם,הושלם,16
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,616
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אושר לניוד,תהליך ניוד הושלם,הושלם,1
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,27862
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אושר לניוד,תהליך ניוד הושלם,הושלם,13
2024/11,מספקים וירטואליים,תחרות באספקה,לא ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,632
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,אי תאימות במונים שהוגשו,נדחה,7
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,47
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,החוזה לא פעיל - יש לקבל מהצרכן חוזה חדש,נדחה,67
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,14
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,268
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,41
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,חשבון חוזה לא קיים - מספר לא תקין,נדחה,12
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,ייפוי כוח חסר/לא תקין,ייפוי הכוח לא נחתם,נדחה,6
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,לא התקבלה קריאת מונה תקינה במועד הנדרש לפי אמות המידה,נדחה,533
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,26
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,לא ניתן לנייד מונה בסיסי בתעריף שאינו ביתי,נדחה,122
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"לא ניתן לנייד מונה בסיסי מסוג מת""ם/תעו""ז/בעל ייצור",נדחה,4
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,לא נמצא איש קשר עבור החוזה,נדחה,2
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,86
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"לפחות אחד המונים בתהליך הקמה במערכות חח""י",נדחה,1
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות תקשורת במונה,לפחות אחד המונים תחת החוזה אינו בעל יכולת רישום רציף,נדחה,2073
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,מספר זיהוי הלקוח אינו משויך אל חשבון החוזה,נדחה,247
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,נדחה בשל אי מענה ממשקים,נדחה,7
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,נויד למספק ברירת מחדל,נדחה,9
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,108
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"נסגר ידנית ע""י נגה",נדחה,10
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,פרטי הזדהות איש קשר לא תקינים,נדחה,29
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,תאריך מבוקש לניוד לא תקין,נדחה,3
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,4
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,החוזה לא פעיל - יש לקבל מהצרכן חוזה חדש,נדחה,25
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,1
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,63
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,12
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,חשבון חוזה לא קיים - מספר לא תקין,נדחה,4
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,לא התקבלה קריאת מונה תקינה במועד הנדרש לפי אמות המידה,נדחה,170
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,5
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,לא ניתן לנייד מונה בסיסי בתעריף שאינו ביתי,נדחה,26
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,14
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות תקשורת במונה,לפחות אחד המונים תחת החוזה אינו בעל יכולת רישום רציף,נדחה,335
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,מספר זיהוי הלקוח אינו משויך אל חשבון החוזה,נדחה,86
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,נויד למספק ברירת מחדל,נדחה,1
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,25
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,"נסגר ידנית ע""י נגה",נדחה,4
2024/11,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,פרטי הזדהות איש קשר לא תקינים,נדחה,3
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,אי תאימות במונים שהוגשו,נדחה,8
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,444
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,החוזה לא פעיל - יש לקבל מהצרכן חוזה חדש,נדחה,359
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,96
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,1057
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,5446
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,חשבון חוזה לא קיים - מספר לא תקין,נדחה,184
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,ייפוי כוח חסר/לא תקין,ייפוי הכוח לא נחתם,נדחה,68
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא התקבלה קריאת מונה תקינה במועד הנדרש לפי אמות המידה,נדחה,9089
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,94
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא כל שדות החובה הוגשו,נדחה,11
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא ניתן לנייד מונה בסיסי בתעריף שאינו ביתי,נדחה,646
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"לא ניתן לנייד מונה בסיסי מסוג מת""ם/תעו""ז/בעל ייצור",נדחה,45
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא נמצא איש קשר עבור החוזה,נדחה,8
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,365
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"לפחות אחד המונים בתהליך הקמה במערכות חח""י",נדחה,1
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות תקשורת במונה,לפחות אחד המונים תחת החוזה אינו בעל יכולת רישום רציף,נדחה,166
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,מספר זיהוי הלקוח אינו משויך אל חשבון החוזה,נדחה,1011
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,נדחה בשל אי מענה ממשקים,נדחה,36
2024/11,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,נויד למספק ברירת מחדל,נדחה,20
